tag,Vrai Nom,Adresse,Arrondissement,Téléphone,Site web,Lien Google,Lien Menu,Horaires,Lien de réservation,Lien de votre compte instagram,Station(s) de métro à proximité,types,petit_dejeuner,brunch_general,brunch_samedi,brunch_dimanche,brunch_toute_la_semaine,dejeuner,gouter,drinks,diner,apero,dans_la_rue,dans_une_galerie,dans_un_musee,dans_un_monument,hotel_name,dans_un_hotel,other_lieu,ambiance_classique,ambiance_intimiste,ambiance_festif,ambiance_date,price_range,cuisines,restrictions,has_terrace,terrace_locs,more_info
less,L'Essentiel,"61 Rue Lepic, 75018 Paris, France",75018,01 44 85 24 89,https://www.lessentiel-paris.com/,https://maps.google.com/?cid=10040218148018369656,https://www.lessentiel-paris.com/menu,"Monday: Closed
Tuesday: 6:00 PM – 2:00 AM
Wednesday: 6:00 PM – 2:00 AM
Thursday: 6:00 PM – 2:00 AM
Friday: 6:00 PM – 2:00 AM
Saturday: 11:00 AM – 3:00 PM, 6:00 PM – 2:00 AM
Sunday: Closed",https://www.google.com/maps/reserve/v/dine/c/IxQpu3EoafU?source=pa&opi=79508299&hl=fr-FR&gei=x5-WZ6PxLpSZkdUP55_okAs&sourceurl=http%3A%2F%2Fwww.google.com%2Fservice%2FMapsPlaceService%2FGetPlace%3Fauthuser%3D0%26gl%3Dfr%26hl%3Dfr&ihs=5,https://www.instagram.com/lessentiel_paris18/,non_renseigné,Cave à manger,False,False,False,False,False,False,False,False,True,False,True,False,False,False,,False,False,False,True,False,False,€€,Français,,True,terrasse_classique,3 salons dans le restaurant et une terrasse
lho,L'Hommage,"36 Av. de Choisy, 75013 Paris, France",75013,01 44 24 38 70,http://www.lhommageparis.com/,https://maps.google.com/?cid=956015544053034673,http://www.lhommageparis.com/#menu,"Monday: Closed
Tuesday: 12:00 – 2:00 PM, 7:00 – 9:30 PM
Wednesday: 12:00 – 2:00 PM, 6:30 – 10:00 PM
Thursday: 12:00 – 2:00 PM, 7:00 – 9:30 PM
Friday: 12:00 – 2:00 PM, 7:00 – 9:30 PM
Saturday: 12:00 – 2:00 PM, 7:00 – 9:30 PM
Sunday: Closed",http://www.lhommageparis.com/#reservations,https://www.instagram.com/lhommageparis/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,False,True,False,False,€€,,,False,,
loff,L'Officine du Louvre,"Hôtel du Louvre, 1 Pl. André Malraux, 75001 Paris, France",75001,01 44 58 37 89,https://www.hyatt.com/en-US/hotel/france/hotel-du-louvre/paraz/dining/lofficine-du-louvre?src=corp_lclb_gmb_seo_paraz_officine_du_louvre_menu,https://maps.google.com/?cid=17462626777090053038,https://www.hyattrestaurants.com/fr/paris/bar/officine-du-louvre/menu,"Monday: 9:00 AM – 12:00 AM
Tuesday: 9:00 AM – 12:00 AM
Wednesday: 9:00 AM – 12:00 AM
Thursday: 9:00 AM – 12:00 AM
Friday: 9:00 AM – 12:00 AM
Saturday: 9:00 AM – 12:00 AM
Sunday: 9:00 AM – 12:00 AM",https://widget.thefork.com/fr/36d00332-f1a8-4a3c-ad2d-e480fe4eaf20?utm_source=hyatt.com,https://www.instagram.com/hoteldulouvre/,non_renseigné,Restaurant haut de gamme,True,True,False,False,True,True,True,True,True,False,False,False,False,False,Hôtel du Louvre,True,False,False,True,False,False,€€€,Français,,False,,
losb,L'Oiseau Blanc,"19 Av. Kléber, 75116 Paris, France",75116,01 58 12 67 30,https://www.peninsula.com/en/paris/hotel-fine-dining/french-rooftop-loiseau-blanc,https://maps.google.com/?cid=11552298839744194267,https://www.peninsula.com/en/paris/hotel-fine-dining/french-rooftop-loiseau-blanc,"Monday: 12:00 – 2:00 PM, 7:00 – 10:00 PM
Tuesday: 12:00 – 2:00 PM, 7:00 – 10:00 PM
Wednesday: 12:00 – 2:00 PM, 7:00 – 10:00 PM
Thursday: 12:00 – 2:00 PM, 7:00 – 10:00 PM
Friday: 12:00 – 2:00 PM, 7:00 – 10:00 PM
Saturday: 12:00 – 2:00 PM, 7:00 – 10:00 PM
Sunday: 12:00 – 2:00 PM, 7:00 – 10:00 PM",https://www.sevenrooms.com/explore/loiseaublanc/reservations/create/search,https://www.instagram.com/thepeninsulaparis/,non_renseigné,Restaurant étoilé,False,False,False,False,False,True,False,False,True,False,False,False,False,False,Péninsula,True,False,False,True,False,False,€€€€,Français,,True,rooftop,Vue panoramique sur Paris et la tour Eiffel
lor,L'Orangerie,"31 Av. George V, 75008 Paris, France",75008,01 49 52 72 24,https://www.fourseasons.com/paris/dining/restaurants/l-orangerie/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-par-fab-mid-seo-na&utm_content=na-na&utm_term=na,https://maps.google.com/?cid=15272964570485604609,https://www.fourseasons.com/paris/dining/menus/lorangerie-discovery-menu/,"Monday: 7:00 – 10:00 PM
Tuesday: 7:00 – 10:00 PM
Wednesday: 7:00 – 10:00 PM
Thursday: 7:00 – 10:00 PM
Friday: 7:00 – 10:00 PM
Saturday: 7:00 – 10:00 PM
Sunday: 7:00 – 10:00 PM",https://www.opentable.fr/restref/client/?restref=325626&lang=fr-FR&ot_source=Restaurant%20website&corrid=96dcf370-47c3-47d5-a240-beb052a006c8,https://www.instagram.com/lorangerieparis/,non_renseigné,Restaurant étoilé,False,False,False,False,False,True,False,False,True,False,False,False,False,False,George V,True,False,False,True,False,False,€€€€,Français,,True,cour,
baig,La Baignoire,"7 Rue Notre Dame de Bonne Nouvelle, 75002 Paris, France",75002,07 86 46 62 01,https://labaignoirerestaurant.com/,https://maps.google.com/?cid=9553932178703987442,https://labaignoirerestaurant.com/la-carte,"Monday: 7:00 PM – 12:00 AM
Tuesday: 7:00 PM – 12:00 AM
Wednesday: 7:00 PM – 12:00 AM
Thursday: 7:00 PM – 12:00 AM
Friday: 7:00 PM – 12:00 AM
Saturday: 7:00 PM – 12:00 AM
Sunday: Closed",https://www.sevenrooms.com/explore/labaignoire/reservations/create/search?tracking=goog,https://www.instagram.com/labaignoireparis,non_renseigné,Restaurant,False,False,False,False,False,False,False,False,True,False,True,False,False,False,,False,False,False,True,False,False,€€,Français,,False,,"Table de la cheffe privatisable pour 12 personnes au sous-sol dans une ambiance intimiste. Menu à partager 75€/personne, menu dégustation 95€/personne"
cash,La Casbah,"20 Rue de la Forge Royale, 75011 Paris, France",75011,01 88 33 41 78,https://www.lacasbah.paris/,https://maps.google.com/?cid=10916852713341415544,https://drive.google.com/file/d/1oAdHVAg_2-FbpywoCv_4SRXozF-kXkOY/view?usp=drive_link,"Monday: Closed
Tuesday: Closed
Wednesday: 7:00 PM – 2:00 AM
Thursday: 7:00 PM – 5:30 AM
Friday: 7:00 PM – 5:30 AM
Saturday: 7:00 PM – 5:30 AM
Sunday: Closed",https://bookings.zenchef.com/results?rid=352709&pid=1001,https://www.instagram.com/lacasbah.paris/,non_renseigné,Restaurant,False,False,False,False,False,False,False,False,True,False,True,False,False,False,,False,False,False,False,True,False,€€,Oriental,Viande casher,False,,"Le Jeudi soir, piano jukebox. Du jeudi au samedi, club au sous-sol"
case,Le Restaurant de la Caserne,"12 Rue Philippe de Girard, 75010 Paris, France",75010,06 17 27 72 65,Pas de site internet,https://maps.google.com/?cid=16074404261298254076,Canva,"Monday: Closed
Tuesday: Closed
Wednesday: 9:00 AM – 5:00 PM
Thursday: 9:00 AM – 2:00 AM
Friday: 9:00 AM – 2:00 AM
Saturday: 9:00 AM – 2:00 AM
Sunday: 9:00 AM – 5:00 PM",https://bookings.zenchef.com/results?rid=356530&pid=1001&fbclid=PAZXh0bgNhZW0CMTEAAaZ14IV9GXpo7A7V_6MlhpA2C2mhVb1pWtIYe3l2vDJWPXzUX98zXYkYU9s_aem_GejSPs5nvw_HwYfuhzr5VA,https://www.instagram.com/lerestaurant_lacaserne/,non_renseigné,Restaurant,False,True,False,True,False,True,False,True,True,False,True,False,False,False,,False,False,True,False,False,False,€€,,,True,cour,Brunch le dimanche. Coffee shop la journée
caus,La Causerie,"31 Rue Vital, 75016 Paris, France",75016,01 45 20 33 00,http://www.lacauserie.fr/,https://maps.google.com/?cid=9303318626716837684,https://lacauserie.fr#la-carte,"Monday: 12:00 – 1:45 PM, 7:30 – 9:30 PM
Tuesday: 12:00 – 1:45 PM, 7:30 – 9:30 PM
Wednesday: 12:00 – 1:45 PM, 7:30 – 9:30 PM
Thursday: 12:00 – 1:45 PM, 7:30 – 9:30 PM
Friday: 12:00 – 1:45 PM, 7:30 – 9:30 PM
Saturday: Closed
Sunday: Closed",https://bookings.zenchef.com/results?rid=361831&lang=fr&primaryColor=cca055,https://www.instagram.com/restocauserie,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Français,,False,,
cevi,La Cevicheria,"14 Rue Bachaumont, 75002 Paris, France",75002,09 80 88 58 05,https://www.lacevicheria.fr/,https://maps.google.com/?cid=3551212905412906667,CANVA,"Monday: 10:00 AM – 12:00 AM
Tuesday: 10:00 AM – 12:00 AM
Wednesday: 10:00 AM – 12:00 AM
Thursday: 10:00 AM – 12:00 AM
Friday: 10:00 AM – 12:00 AM
Saturday: 12:00 PM – 12:00 AM
Sunday: Closed",https://www.lacevicheria.fr/reservations,https://www.instagram.com/la_cevicheria_paris/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Péruvien,,True,terrasse_classique,"Rajouter l'adresse d'Issy les Moulineaux, Niel a fermé"
cort,La Corte,"320 Rue Saint-Honoré, 75001 Paris, France",75001,01 42 60 45 27,Pas de site internet ,https://maps.google.com/?cid=9661305339347545605,Canva,"Monday: 12:30 – 2:00 PM, 7:30 – 10:00 PM
Tuesday: 12:30 – 2:00 PM, 7:30 – 10:00 PM
Wednesday: 12:30 – 2:00 PM, 7:30 – 10:00 PM
Thursday: 12:30 – 2:00 PM, 7:30 – 10:00 PM
Friday: 12:30 – 2:00 PM, 7:30 – 10:00 PM
Saturday: 7:30 – 10:15 PM
Sunday: Closed",Réservation par téléphone,Pas de compte instagram,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,False,True,False,True,False,False,€€€,Italien;Other,,False,,
coup,La Coupole,"102 Bd du Montparnasse, 75014 Paris, France",75014,01 43 20 14 20,https://www.lacoupole-paris.com//?utm_source=Google&utm_medium=GMB&utm_campaign=COU&y_source=1_MTE2NjUxODQtNzE1LWxvY2F0aW9uLndlYnNpdGU=,https://maps.google.com/?cid=1587691999880230536,https://www.lacoupole-paris.com/menus-carte/?utm_source=Google&utm_medium=GMB&utm_campaign=COU&y_source=1_MTE2NjUxODQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"Monday: 8:00 AM – 11:00 PM
Tuesday: 8:00 AM – 12:00 AM
Wednesday: 8:00 AM – 12:00 AM
Thursday: 8:00 AM – 12:00 AM
Friday: 8:00 AM – 12:00 AM
Saturday: 8:00 AM – 12:00 AM
Sunday: 8:00 AM – 11:00 PM",https://bookings.zenchef.com/results?rid=83871&fullscreen&lang=fr&withCloseButton=1,https://www.instagram.com/la_coupole_paris/,non_renseigné,Brasserie,True,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€€,Français,,True,terrasse_classique,
fdpc,La Ferme du Pré,"Bois de Boulogne, 75016 Paris, France",75016,01 44 14 41 14,https://leprecatelan.paris/le-restaurant-du-precatelan?utm_source=google_my_business&utm_medium=referencement_local&utm_campaign=precatelan&utm_content=fiche_gmb&utm_term=le_restaurant,https://maps.google.com/?cid=11679259978117907140,https://leprecatelan.paris/le-restaurant-du-precatelan?utm_source=google_my_business&utm_medium=referencement_local&utm_campaign=precatelan&utm_content=fiche_gmb&utm_term=le_restaurant#popin-menu-dejeuner-au-pre,"Monday: Closed
Tuesday: Closed
Wednesday: 12:00 – 12:45 PM, 7:00 – 8:45 PM
Thursday: 12:00 – 12:45 PM, 7:00 – 8:45 PM
Friday: 12:00 – 12:45 PM, 7:00 – 8:45 PM
Saturday: 12:00 – 12:45 PM, 7:00 – 8:45 PM
Sunday: Closed",https://leprecatelan.paris/reservation-la-ferme-du-pre,https://www.instagram.com/leprecatelan.lenotre/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,False,True,False,True,False,False,€€€,Français;Other,,False,,
focc,La Focacceria,"7 rue de la Verrerie, 75004 Paris, France",75004,non_renseigné,Pas de site internet,https://g.co/kgs/4H3RkCm,Canva,"Monday: 11:30 AM – 10:00 PM
Tuesday: 11:30 AM – 10:00 PM
Wednesday: 11:30 AM – 10:00 PM
Thursday: 11:30 AM – 10:00 PM
Friday: 11:30 AM – 11:00 PM
Saturday: 11:30 AM – 11:00 PM
Sunday: 11:30 AM – 10:00 PM",Sans réservation,https://www.instagram.com/lafocacceriaparis/?hl=fr,non_renseigné,"""Fast"" (à emporter, sandwicherie...)",False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€,Italien,,False,,
fdm,La Fontaine de Mars,"129 Rue Saint-Dominique, 75007 Paris, France",75007,01 47 05 46 44,https://www.fontaine-de-mars.com/,https://maps.google.com/?cid=12956417825552490679,https://www.fontaine-de-mars.com/wp-content/uploads/2024/10/MENU-FRANCAIS-FDM-23.10.2024.pdf,"Monday: 12:00 – 3:00 PM, 7:15 – 11:00 PM
Tuesday: 12:00 – 3:00 PM, 7:30 – 11:00 PM
Wednesday: 12:00 – 3:00 PM, 7:30 – 11:00 PM
Thursday: 12:00 – 3:00 PM, 7:30 – 11:00 PM
Friday: 12:00 – 3:00 PM, 7:15 – 11:00 PM
Saturday: 12:00 – 3:00 PM, 7:15 – 11:00 PM
Sunday: 12:00 – 3:00 PM, 7:15 – 11:00 PM",https://bookings.zenchef.com/results?rid=356713&fullscreen=1,https://www.instagram.com/lafontainedemars/?hl=fr,non_renseigné,Brasserie,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€€,Français,,True,terrasse_classique,
fdg,La Fontaine de Gaillon,"1 Rue de la Michodière, 75002 Paris, France",75002,01 83 64 82 94,https://www.fitz-group.fr/fontaine-gaillon-paris,https://maps.google.com/?cid=5649456535509709870,https://www.fitz-group.fr/fontaine-gaillon-paris#menus,"Monday: 11:30 AM – 2:00 AM
Tuesday: 11:30 AM – 2:00 AM
Wednesday: 11:30 AM – 2:00 AM
Thursday: 11:30 AM – 2:00 AM
Friday: 11:30 AM – 2:00 AM
Saturday: 11:30 AM – 2:00 AM
Sunday: 11:30 AM – 2:00 AM",https://www.sevenrooms.com/explore/lafontainegaillon/reservations/create/search?venues=lafontainegaillon%2Cfitzgerald%2Crestaurantvesper%2Cabstinence%2Chollywoodsavoy,https://www.instagram.com/lafontainegaillonparis/,non_renseigné,Restaurant haut de gamme,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,False,False,True,False,€€€,Français,,True,cour,Festif au 2e service du jeudi au samedi
lpc,La Pagode de Cos ,"42 Av. Gabriel, 75008 Paris, France",75008,01 58 36 60 50,https://www.lareserve-paris.com/restaurants-bars/la-pagode-de-cos/?utm_source=google&utm_medium=local&utm_campaign=lapagodedecosglocal,https://maps.google.com/?cid=8016049834554521756,https://www.lareserve-paris.com/wp-content/uploads/2020/11/pdj-pagode-03-03-25.pdf,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM",https://www.lareserve-paris.com/restaurants-bars/la-pagode-de-cos/?utm_source=google&utm_medium=local&utm_campaign=lapagodedecosglocal#!,https://www.instagram.com/lapagodedecos/,non_renseigné,Restaurant,True,False,False,False,False,True,False,False,True,False,False,False,False,False,La Réserve,True,False,False,True,False,False,€€€€,,,True,cour,
lpp,La Plage Parisienne,"Port de Javel Haut, 75015 Paris, France",75015,01 82 82 00 89,https://laplageparisienne.com/,https://maps.google.com/?cid=10004199627504892435,https://laplageparisienne.com/wp-content/uploads/sites/27/2024/12/Menu-La-Plage-Parisienne-Décembre-2024.pdf,"Monday: Closed
Tuesday: Closed
Wednesday: 6:00 PM – 12:00 AM
Thursday: 6:00 PM – 12:00 AM
Friday: 6:00 PM – 12:00 AM
Saturday: 6:00 PM – 12:00 AM
Sunday: 12:00 – 4:00 PM",https://bookings.zenchef.com/results?rid=356799&pid=1001,https://www.instagram.com/laplageparisienne/,non_renseigné,Restaurant haut de gamme,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,False,True,False,False,True,False,€€€,Français;Other,,True,terrasse_classique,Brunch le dimanche
lprd,La Plume,"43 Rue Étienne Marcel, 75001 Paris, France",75001,01 80 40 77 40,https://laplumerivedroite.com/,https://maps.google.com/?cid=14089188990893242880,https://laplumerivedroite.com,"Monday: 12:00 – 3:00 PM, 7:00 PM – 1:00 AM
Tuesday: 12:00 – 3:00 PM, 7:00 PM – 1:00 AM
Wednesday: 12:00 – 3:00 PM, 7:00 PM – 1:00 AM
Thursday: 12:00 – 3:00 PM, 7:00 PM – 1:00 AM
Friday: 12:00 – 3:00 PM, 7:00 PM – 1:00 AM
Saturday: 12:00 – 3:00 PM, 7:00 PM – 1:00 AM
Sunday: 12:00 – 3:00 PM, 7:00 PM – 1:00 AM","https://www.sevenrooms.com/reservations/laplume?venues=laplume,roof,kitchen,kongparis",https://www.instagram.com/laplumebymadamereve/,non_renseigné,Restaurant haut de gamme,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€€,Français,,True,rooftop,"vue, patio"
lren,La Renommée,"95 Rue Saint-Honoré, 75001 Paris, France",75001,01 40 39 93 70,https://renommee.paris/,https://maps.google.com/?cid=17032221679072049994,https://renommee.paris/menus,"Monday: 6:00 – 10:30 PM
Tuesday: 6:00 – 10:30 PM
Wednesday: 6:00 – 10:30 PM
Thursday: 6:00 – 10:30 PM
Friday: 6:00 – 10:30 PM
Saturday: 6:00 – 10:30 PM
Sunday: 6:00 – 10:30 PM",https://renommee.paris/reservations,https://www.instagram.com/renommee_paris,non_renseigné,Restaurant;Bar,False,False,False,False,False,False,False,True,True,False,True,False,False,False,,False,False,True,True,False,False,€€,Français,,False,,
latm,La Table de Martine ,"3 Av. Théophile Gautier, 75016 Paris, France",75016,01 46 51 27 23,https://www.latabledemartine-paris16.fr/,https://maps.google.com/?cid=6364030924264379530,https://userdocs.zenchef.com/363750/icMy1EEztmzMrD4WaRVfI0cNu83llNd5vpOFoKpd.pdf,"Monday: Closed
Tuesday: 12:00 – 2:15 PM, 7:00 – 10:15 PM
Wednesday: 12:00 – 2:15 PM, 7:00 – 10:15 PM
Thursday: 12:00 – 2:15 PM, 7:00 – 10:15 PM
Friday: 12:00 – 2:15 PM, 7:00 – 10:15 PM
Saturday: 12:00 – 2:45 PM, 7:00 – 10:45 PM
Sunday: Closed",https://www.google.com/maps/reserve/v/dine/c/INH1gOAiNm8?source=pa&opi=89978449&hl=fr-FR&gei=XX7QZ8KpGvOtkdUPn5i62A0&sourceurl=https%3A%2F%2Fwww.google.com%2Fsearch%3Fclient%3Dsafari%26rls%3Den%26q%3Dtable%2Bde%2Bmartine%2Breservation%26ie%3DUTF-8%26oe%3DUTF-8%26dlnr%3D1%26sei%3DWX7QZ9SuA9SpkdUPu_-TiQE&ihs=4,https://www.instagram.com/latabledemartine_paris16/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€€,,Viande casher,True,terrasse_classique,
